Policy Type Name,a_group,Policyholder'S_Gender,perfecture_name,address Count
Annuity(Annuity Certain ),greater than 64,1,Hiroshima,1
Annuity(Annuity Certain ),greater than 64,1,Hokkaido,6
Annuity(Annuity Certain ),greater than 64,1,Ishikawa,1
Annuity(Annuity Certain ),greater than 64,1,Kanagawa,1
Annuity(Annuity Certain ),greater than 64,1,Kyoto,2
Annuity(Annuity Certain ),greater than 64,1,Mie,3
Annuity(Annuity Certain ),greater than 64,1,Nagano,2
Annuity(Annuity Certain ),greater than 64,1,Niigata,1
Annuity(Annuity Certain ),greater than 64,1,Oita,1
Annuity(Annuity Certain ),greater than 64,1,Saitama,4
Annuity(Annuity Certain ),greater than 64,1,Shizuoka,3
Annuity(Annuity Certain ),greater than 64,1,Tokyo,1
Annuity(Annuity Certain ),greater than 64,1,Toyama,16
Annuity(Annuity Certain ),greater than 64,1,Wakayama,2
Annuity(Annuity Certain ),greater than 64,1,Yamaguchi,1
Annuity(Annuity Certain ),greater than 64,1,Yamanashi,1
Annuity(Annuity Certain ),greater than 64,2,Akita,1
Annuity(Annuity Certain ),greater than 64,2,Aomori,1
Annuity(Annuity Certain ),greater than 64,2,Chiba,1
Annuity(Annuity Certain ),greater than 64,2,Fukui,1
Annuity(Annuity Certain ),greater than 64,2,Fukuoka,3
Annuity(Annuity Certain ),greater than 64,2,Fukushima,1
Annuity(Annuity Certain ),greater than 64,2,Hokkaido,1
Annuity(Annuity Certain ),greater than 64,2,Ishikawa,2
Annuity(Annuity Certain ),greater than 64,2,Kagoshima,2
Annuity(Annuity Certain ),greater than 64,2,Kanagawa,1
Annuity(Annuity Certain ),greater than 64,2,Kochi,1
Annuity(Annuity Certain ),greater than 64,2,Kumamoto,2
Annuity(Annuity Certain ),greater than 64,2,Kyoto,3
Annuity(Annuity Certain ),greater than 64,2,Osaka,3
Annuity(Annuity Certain ),greater than 64,2,Shimane,1
Annuity(Annuity Certain ),greater than 64,2,Shizuoka,3
Annuity(Annuity Certain ),greater than 64,2,Tokyo,10
Annuity(Annuity Certain ),greater than 64,2,Toyama,13
Annuity(Annuity Certain ),greater than 64,2,Wakayama,1
Annuity(Annuity Certain ),greater than 64,2,Yamaguchi,2
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,1,Aomori,1
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,1,Chiba,1
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,1,Fukuoka,1
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,1,Hyōgo,1
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,1,Ibaraki,1
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,1,Ishikawa,1
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,1,Kanagawa,2
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,1,Osaka,2
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,1,Saitama,1
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,1,Shizuoka,1
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,1,Tokyo,3
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,2,Ibaraki,1
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,2,Kochi,1
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,2,Miyagi,2
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,2,Niigata,1
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,2,Osaka,2
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,2,Saitama,1
Annuity(Whole Life Annuity With Guaranteed Installment ),18-22,2,Tokyo,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Aichi,4
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Akita,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Aomori,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Chiba,7
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Fukui,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Fukuoka,5
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Fukushima,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Hiroshima,2
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Hokkaido,2
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Hyōgo,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Ishikawa,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Kagawa,2
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Kagoshima,3
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Kanagawa,7
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Mie,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Miyagi,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Nagano,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Nara,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Oita,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Okinawa,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Osaka,5
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Saga,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Saitama,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Shimane,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Shizuoka,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Tokyo,4
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,1,Yamagata,3
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Aichi,2
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Akita,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Chiba,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Fukuoka,2
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Fukushima,2
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Gifu,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Gunma,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Hyōgo,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Ibaraki,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Ishikawa,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Kagawa,3
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Kanagawa,4
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Miyazaki,2
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Niigata,2
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Oita,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Osaka,4
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Saitama,2
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Shiga,1
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Shizuoka,2
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Tokyo,5
Annuity(Whole Life Annuity With Guaranteed Installment ),23-30,2,Yamaguchi,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Aichi,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Chiba,2
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Ehime,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Fukuoka,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Fukushima,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Hiroshima,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Hokkaido,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Hyōgo,2
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Kanagawa,2
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Kumamoto,3
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Kyoto,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Miyagi,2
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Nara,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Niigata,2
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Osaka,8
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Saitama,6
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Shiga,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Shizuoka,4
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Tokushima,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Tokyo,6
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,1,Yamanashi,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Aichi,4
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Aomori,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Fukuoka,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Hyōgo,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Ishikawa,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Kagawa,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Kagoshima,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Kanagawa,2
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Miyagi,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Niigata,2
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Osaka,2
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Saitama,2
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Shizuoka,2
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Tokushima,1
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Tokyo,6
Annuity(Whole Life Annuity With Guaranteed Installment ),31-40,2,Wakayama,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Aichi,3
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Akita,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Ehime,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Fukuoka,2
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Fukushima,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Hiroshima,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Hyōgo,4
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Ishikawa,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Kagoshima,2
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Kanagawa,2
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Miyagi,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Nagano,2
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Nara,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Niigata,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Oita,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Okayama,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Osaka,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Saitama,4
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Shizuoka,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Tokyo,4
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,1,Yamaguchi,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,2,Aichi,3
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,2,Fukuoka,3
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,2,Fukushima,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,2,Hiroshima,2
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,2,Hokkaido,2
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,2,Hyōgo,3
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,2,Kagoshima,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,2,Kanagawa,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,2,Mie,1
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,2,Miyagi,2
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,2,Niigata,2
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,2,Osaka,4
Annuity(Whole Life Annuity With Guaranteed Installment ),41-50,2,Tokyo,4
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,1,Fukuoka,1
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,1,Gunma,1
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,1,Kagoshima,1
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,1,Kumamoto,1
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,1,Kyoto,2
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,1,Mie,1
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,1,Oita,1
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,1,Osaka,2
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,1,Saitama,1
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,1,Tokyo,4
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,2,Chiba,2
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,2,Fukuoka,4
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,2,Gunma,1
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,2,Hyōgo,1
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,2,Kanagawa,1
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,2,Mie,1
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,2,Oita,1
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,2,Osaka,1
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,2,Saitama,3
Annuity(Whole Life Annuity With Guaranteed Installment ),51-60,2,Tokyo,4
Annuity(Whole Life Annuity With Guaranteed Installment ),61-64,1,Fukuoka,1
Annuity(Whole Life Annuity With Guaranteed Installment ),61-64,1,Fukushima,1
Annuity(Whole Life Annuity With Guaranteed Installment ),61-64,1,Hokkaido,2
Annuity(Whole Life Annuity With Guaranteed Installment ),61-64,2,Chiba,1
Annuity(Whole Life Annuity With Guaranteed Installment ),61-64,2,Saitama,1
Annuity(Whole Life Annuity With Guaranteed Installment ),greater than 64,1,Oita,1
Annuity(Whole Life Annuity With Guaranteed Installment ),greater than 64,1,Okayama,1
Annuity(Whole Life Annuity With Guaranteed Installment ),greater than 64,1,Tokyo,1
Annuity(Whole Life Annuity With Guaranteed Installment ),greater than 64,2,Kanagawa,1
Annuity(Whole Life Annuity With Guaranteed Installment ),greater than 64,2,Kochi,1
Annuity(Whole Life Annuity With Guaranteed Installment ),greater than 64,2,Shiga,1
Cancer,18-22,1,Aichi,540
Cancer,18-22,1,Akita,184
Cancer,18-22,1,Aomori,196
Cancer,18-22,1,Chiba,323
Cancer,18-22,1,Ehime,136
Cancer,18-22,1,Fukui,55
Cancer,18-22,1,Fukuoka,404
Cancer,18-22,1,Fukushima,95
Cancer,18-22,1,Gifu,161
Cancer,18-22,1,Gunma,79
Cancer,18-22,1,Hiroshima,435
Cancer,18-22,1,Hokkaido,434
Cancer,18-22,1,Hyōgo,328
Cancer,18-22,1,Ibaraki,246
Cancer,18-22,1,Ishikawa,55
Cancer,18-22,1,Kagawa,134
Cancer,18-22,1,Kagoshima,155
Cancer,18-22,1,Kanagawa,478
Cancer,18-22,1,Kochi,78
Cancer,18-22,1,Kumamoto,137
Cancer,18-22,1,Kyoto,159
Cancer,18-22,1,Mie,136
Cancer,18-22,1,Miyagi,226
Cancer,18-22,1,Miyazaki,135
Cancer,18-22,1,Nagano,178
Cancer,18-22,1,Naoasaki,201
Cancer,18-22,1,Nara,91
Cancer,18-22,1,Niigata,145
Cancer,18-22,1,Oita,123
Cancer,18-22,1,Okayama,198
Cancer,18-22,1,Okinawa,26
Cancer,18-22,1,Osaka,697
Cancer,18-22,1,Saga,59
Cancer,18-22,1,Saitama,512
Cancer,18-22,1,Shiga,52
Cancer,18-22,1,Shimane,44
Cancer,18-22,1,Shizuoka,378
Cancer,18-22,1,Tochigi,175
Cancer,18-22,1,Tokushima,62
Cancer,18-22,1,Tokyo,748
Cancer,18-22,1,Tottori,40
Cancer,18-22,1,Toyama,79
Cancer,18-22,1,Wakayama,58
Cancer,18-22,1,Yamagata,86
Cancer,18-22,1,Yamaguchi,147
Cancer,18-22,1,Yamanashi,84
Cancer,18-22,2,Aichi,265
Cancer,18-22,2,Akita,100
Cancer,18-22,2,Aomori,128
Cancer,18-22,2,Chiba,181
Cancer,18-22,2,Ehime,81
Cancer,18-22,2,Fukui,35
Cancer,18-22,2,Fukuoka,277
Cancer,18-22,2,Fukushima,73
Cancer,18-22,2,Gifu,99
Cancer,18-22,2,Gunma,65
Cancer,18-22,2,Hiroshima,204
Cancer,18-22,2,Hokkaido,330
Cancer,18-22,2,Hyōgo,210
Cancer,18-22,2,Ibaraki,136
Cancer,18-22,2,Ishikawa,43
Cancer,18-22,2,Kagawa,75
Cancer,18-22,2,Kagoshima,121
Cancer,18-22,2,Kanagawa,281
Cancer,18-22,2,Kochi,45
Cancer,18-22,2,Kumamoto,83
Cancer,18-22,2,Kyoto,108
Cancer,18-22,2,Mie,88
Cancer,18-22,2,Miyagi,167
Cancer,18-22,2,Miyazaki,110
Cancer,18-22,2,Nagano,100
Cancer,18-22,2,Naoasaki,141
Cancer,18-22,2,Nara,35
Cancer,18-22,2,Niigata,133
Cancer,18-22,2,Oita,81
Cancer,18-22,2,Okayama,116
Cancer,18-22,2,Okinawa,23
Cancer,18-22,2,Osaka,337
Cancer,18-22,2,Saga,70
Cancer,18-22,2,Saitama,239
Cancer,18-22,2,Shiga,41
Cancer,18-22,2,Shimane,28
Cancer,18-22,2,Shizuoka,256
Cancer,18-22,2,Tochigi,99
Cancer,18-22,2,Tokushima,46
Cancer,18-22,2,Tokyo,463
Cancer,18-22,2,Tottori,18
Cancer,18-22,2,Toyama,59
Cancer,18-22,2,Wakayama,42
Cancer,18-22,2,Yamagata,64
Cancer,18-22,2,Yamaguchi,111
Cancer,18-22,2,Yamanashi,56
Cancer,23-30,1,Aichi,2300
Cancer,23-30,1,Akita,779
Cancer,23-30,1,Aomori,744
Cancer,23-30,1,Chiba,2151
Cancer,23-30,1,Ehime,521
Cancer,23-30,1,Fukui,270
Cancer,23-30,1,Fukuoka,2456
Cancer,23-30,1,Fukushima,546
Cancer,23-30,1,Gifu,959
Cancer,23-30,1,Gunma,476
Cancer,23-30,1,Hiroshima,2259
Cancer,23-30,1,Hokkaido,2074
Cancer,23-30,1,Hyōgo,1998
Cancer,23-30,1,Ibaraki,1138
Cancer,23-30,1,Ishikawa,339
Cancer,23-30,1,Kagawa,663
Cancer,23-30,1,Kagoshima,649
Cancer,23-30,1,Kanagawa,3367
Cancer,23-30,1,Kochi,266
Cancer,23-30,1,Kumamoto,615
Cancer,23-30,1,Kyoto,896
Cancer,23-30,1,Mie,580
Cancer,23-30,1,Miyagi,1091
Cancer,23-30,1,Miyazaki,605
Cancer,23-30,1,Nagano,876
Cancer,23-30,1,Naoasaki,611
Cancer,23-30,1,Nara,443
Cancer,23-30,1,Niigata,742
Cancer,23-30,1,Oita,468
Cancer,23-30,1,Okayama,972
Cancer,23-30,1,Okinawa,205
Cancer,23-30,1,Osaka,3811
Cancer,23-30,1,Saga,303
Cancer,23-30,1,Saitama,3148
Cancer,23-30,1,Shiga,245
Cancer,23-30,1,Shimane,172
Cancer,23-30,1,Shizuoka,1806
Cancer,23-30,1,Tochigi,780
Cancer,23-30,1,Tokushima,267
Cancer,23-30,1,Tokyo,5249
Cancer,23-30,1,Tottori,145
Cancer,23-30,1,Toyama,430
Cancer,23-30,1,Wakayama,310
Cancer,23-30,1,Yamagata,319
Cancer,23-30,1,Yamaguchi,725
Cancer,23-30,1,Yamanashi,387
Cancer,23-30,1,,1
Cancer,23-30,2,Aichi,826
Cancer,23-30,2,Akita,355
Cancer,23-30,2,Aomori,422
Cancer,23-30,2,Chiba,790
Cancer,23-30,2,Ehime,259
Cancer,23-30,2,Fukui,128
Cancer,23-30,2,Fukuoka,1371
Cancer,23-30,2,Fukushima,277
Cancer,23-30,2,Gifu,429
Cancer,23-30,2,Gunma,217
Cancer,23-30,2,Hiroshima,955
Cancer,23-30,2,Hokkaido,1021
Cancer,23-30,2,Hyōgo,859
Cancer,23-30,2,Ibaraki,553
Cancer,23-30,2,Ishikawa,167
Cancer,23-30,2,Kagawa,307
Cancer,23-30,2,Kagoshima,399
Cancer,23-30,2,Kanagawa,1290
Cancer,23-30,2,Kochi,146
Cancer,23-30,2,Kumamoto,380
Cancer,23-30,2,Kyoto,318
Cancer,23-30,2,Mie,294
Cancer,23-30,2,Miyagi,529
Cancer,23-30,2,Miyazaki,317
Cancer,23-30,2,Nagano,362
Cancer,23-30,2,Naoasaki,314
Cancer,23-30,2,Nara,144
Cancer,23-30,2,Niigata,452
Cancer,23-30,2,Oita,221
Cancer,23-30,2,Okayama,472
Cancer,23-30,2,Okinawa,125
Cancer,23-30,2,Osaka,1403
Cancer,23-30,2,Saga,177
Cancer,23-30,2,Saitama,1124
Cancer,23-30,2,Shiga,123
Cancer,23-30,2,Shimane,100
Cancer,23-30,2,Shizuoka,760
Cancer,23-30,2,Tochigi,356
Cancer,23-30,2,Tokushima,136
Cancer,23-30,2,Tokyo,2157
Cancer,23-30,2,Tottori,86
Cancer,23-30,2,Toyama,206
Cancer,23-30,2,Wakayama,142
Cancer,23-30,2,Yamagata,168
Cancer,23-30,2,Yamaguchi,337
Cancer,23-30,2,Yamanashi,194
Cancer,31-40,1,Aichi,2289
Cancer,31-40,1,Akita,885
Cancer,31-40,1,Aomori,895
Cancer,31-40,1,Chiba,2114
Cancer,31-40,1,Ehime,561
Cancer,31-40,1,Fukui,277
Cancer,31-40,1,Fukuoka,2591
Cancer,31-40,1,Fukushima,569
Cancer,31-40,1,Gifu,1438
Cancer,31-40,1,Gunma,469
Cancer,31-40,1,Hiroshima,1749
Cancer,31-40,1,Hokkaido,2253
Cancer,31-40,1,Hyōgo,2002
Cancer,31-40,1,Ibaraki,972
Cancer,31-40,1,Ishikawa,428
Cancer,31-40,1,Kagawa,628
Cancer,31-40,1,Kagoshima,731
Cancer,31-40,1,Kanagawa,3674
Cancer,31-40,1,Kochi,274
Cancer,31-40,1,Kumamoto,622
Cancer,31-40,1,Kyoto,855
Cancer,31-40,1,Mie,590
Cancer,31-40,1,Miyagi,972
Cancer,31-40,1,Miyazaki,738
Cancer,31-40,1,Nagano,914
Cancer,31-40,1,Naoasaki,560
Cancer,31-40,1,Nara,428
Cancer,31-40,1,Niigata,1092
Cancer,31-40,1,Oita,388
Cancer,31-40,1,Okayama,891
Cancer,31-40,1,Okinawa,272
Cancer,31-40,1,Osaka,3795
Cancer,31-40,1,Saga,326
Cancer,31-40,1,Saitama,2735
Cancer,31-40,1,Shiga,315
Cancer,31-40,1,Shimane,132
Cancer,31-40,1,Shizuoka,1759
Cancer,31-40,1,Tochigi,509
Cancer,31-40,1,Tokushima,220
Cancer,31-40,1,Tokyo,5631
Cancer,31-40,1,Tottori,157
Cancer,31-40,1,Toyama,355
Cancer,31-40,1,Wakayama,370
Cancer,31-40,1,Yamagata,286
Cancer,31-40,1,Yamaguchi,691
Cancer,31-40,1,Yamanashi,348
Cancer,31-40,1,,1
Cancer,31-40,2,Aichi,974
Cancer,31-40,2,Akita,315
Cancer,31-40,2,Aomori,367
Cancer,31-40,2,Chiba,755
Cancer,31-40,2,Ehime,294
Cancer,31-40,2,Fukui,119
Cancer,31-40,2,Fukuoka,1214
Cancer,31-40,2,Fukushima,250
Cancer,31-40,2,Gifu,673
Cancer,31-40,2,Gunma,220
Cancer,31-40,2,Hiroshima,673
Cancer,31-40,2,Hokkaido,908
Cancer,31-40,2,Hyōgo,739
Cancer,31-40,2,Ibaraki,364
Cancer,31-40,2,Ishikawa,197
Cancer,31-40,2,Kagawa,225
Cancer,31-40,2,Kagoshima,570
Cancer,31-40,2,Kanagawa,1286
Cancer,31-40,2,Kochi,164
Cancer,31-40,2,Kumamoto,375
Cancer,31-40,2,Kyoto,311
Cancer,31-40,2,Mie,273
Cancer,31-40,2,Miyagi,427
Cancer,31-40,2,Miyazaki,318
Cancer,31-40,2,Nagano,383
Cancer,31-40,2,Naoasaki,269
Cancer,31-40,2,Nara,149
Cancer,31-40,2,Niigata,516
Cancer,31-40,2,Oita,202
Cancer,31-40,2,Okayama,447
Cancer,31-40,2,Okinawa,119
Cancer,31-40,2,Osaka,1337
Cancer,31-40,2,Saga,172
Cancer,31-40,2,Saitama,948
Cancer,31-40,2,Shiga,127
Cancer,31-40,2,Shimane,56
Cancer,31-40,2,Shizuoka,665
Cancer,31-40,2,Tochigi,239
Cancer,31-40,2,Tokushima,111
Cancer,31-40,2,Tokyo,2123
Cancer,31-40,2,Tottori,71
Cancer,31-40,2,Toyama,194
Cancer,31-40,2,Wakayama,151
Cancer,31-40,2,Yamagata,121
Cancer,31-40,2,Yamaguchi,320
Cancer,31-40,2,Yamanashi,133
Cancer,41-50,0,Aichi,1
Cancer,41-50,0,Gifu,2
Cancer,41-50,0,Kanagawa,1
Cancer,41-50,1,Aichi,2218
Cancer,41-50,1,Akita,882
Cancer,41-50,1,Aomori,834
Cancer,41-50,1,Chiba,1990
Cancer,41-50,1,Ehime,526
Cancer,41-50,1,Fukui,261
Cancer,41-50,1,Fukuoka,2247
Cancer,41-50,1,Fukushima,555
Cancer,41-50,1,Gifu,1583
Cancer,41-50,1,Gunma,488
Cancer,41-50,1,Hiroshima,1238
Cancer,41-50,1,Hokkaido,2059
Cancer,41-50,1,Hyōgo,1680
Cancer,41-50,1,Ibaraki,920
Cancer,41-50,1,Ishikawa,419
Cancer,41-50,1,Kagawa,552
Cancer,41-50,1,Kagoshima,1091
Cancer,41-50,1,Kanagawa,2901
Cancer,41-50,1,Kochi,291
Cancer,41-50,1,Kumamoto,648
Cancer,41-50,1,Kyoto,663
Cancer,41-50,1,Mie,576
Cancer,41-50,1,Miyagi,900
Cancer,41-50,1,Miyazaki,762
Cancer,41-50,1,Nagano,934
Cancer,41-50,1,Naoasaki,583
Cancer,41-50,1,Nara,408
Cancer,41-50,1,Niigata,1180
Cancer,41-50,1,Oita,359
Cancer,41-50,1,Okayama,873
Cancer,41-50,1,Okinawa,189
Cancer,41-50,1,Osaka,2946
